Saraksts,Partija,OldNumurs,Ievelets,Vards,Gender,Apgabals,Numurs,Ievelets
11,"""Saskaņa"" sociāldemokrātiskā partija",82,true,Artūrs Rubiks,Male,Riga,6,true
11,"""Saskaņa"" sociāldemokrātiskā partija",83,true,Raimonds Rubiks,Male,Latgale,5,true
11,"""Saskaņa"" sociāldemokrātiskā partija",84,false,Raimonds Rublovskis,Male,Kurzeme,2,false
11,"""Saskaņa"" sociāldemokrātiskā partija",85,false,Iveta Safranoviča,Female,Zemgale,7,false
11,"""Saskaņa"" sociāldemokrātiskā partija",86,false,Inna Sakoviča,Female,Zemgale,16,false
11,"""Saskaņa"" sociāldemokrātiskā partija",87,false,Aleksandrs Sakovskis,Male,Vidzeme,5,false
11,"""Saskaņa"" sociāldemokrātiskā partija",88,false,Vadims Savkovs,Male,Vidzeme,28,false
11,"""Saskaņa"" sociāldemokrātiskā partija",89,false,Nikolajs Skačkovs,Male,Riga,34,false
11,"""Saskaņa"" sociāldemokrātiskā partija",90,false,Gaļina Skorobogatova,Female,Kurzeme,6,false
11,"""Saskaņa"" sociāldemokrātiskā partija",91,false,Nikolajs Sokols,Male,Zemgale,5,false
11,"""Saskaņa"" sociāldemokrātiskā partija",92,false,Karina Sprūde,Female,Vidzeme,14,false
11,"""Saskaņa"" sociāldemokrātiskā partija",93,true,Jūlija Stepaņenko,Female,Riga,14,true
11,"""Saskaņa"" sociāldemokrātiskā partija",94,false,Vjačeslavs Stunžāns,Male,Kurzeme,10,false
11,"""Saskaņa"" sociāldemokrātiskā partija",95,false,Andrejs Šikors,Male,Riga,24,false
11,"""Saskaņa"" sociāldemokrātiskā partija",96,false,Inese Švekle,Female,Riga,18,false
11,"""Saskaņa"" sociāldemokrātiskā partija",97,false,Natalija Tkačenko,Female,Kurzeme,11,false
11,"""Saskaņa"" sociāldemokrātiskā partija",98,true,Zenta Tretjaka,Female,Zemgale,6,true
11,"""Saskaņa"" sociāldemokrātiskā partija",99,false,Vitalijs Trusevičs,Male,Kurzeme,7,false
11,"""Saskaņa"" sociāldemokrātiskā partija",100,true,Jānis Tutins,Male,Latgale,2,true
11,"""Saskaņa"" sociāldemokrātiskā partija",101,true,Jānis Urbanovičs,Male,Riga,1,true
11,"""Saskaņa"" sociāldemokrātiskā partija",102,false,Normunds Vagalis,Male,Vidzeme,21,false
11,"""Saskaņa"" sociāldemokrātiskā partija",103,false,Edgars Vaikulis,Male,Vidzeme,10,false
11,"""Saskaņa"" sociāldemokrātiskā partija",104,false,Aleksandrs Vasiļjevs,Male,Riga,32,false
11,"""Saskaņa"" sociāldemokrātiskā partija",105,false,Valerijs Vilčinskis,Male,Vidzeme,15,false
11,"""Saskaņa"" sociāldemokrātiskā partija",106,false,Ruslans Vrobļevskis,Male,Zemgale,14,false
11,"""Saskaņa"" sociāldemokrātiskā partija",107,false,Jeļena Zagainova,Female,Riga,21,false
11,"""Saskaņa"" sociāldemokrātiskā partija",108,true,Ivars Zariņš,Male,Vidzeme,1,true
11,"""Saskaņa"" sociāldemokrātiskā partija",109,true,Mihails Zemļinskis,Male,Riga,17,true
11,"""Saskaņa"" sociāldemokrātiskā partija",110,false,Inga Ziņģe-Pupiņa,Female,Riga,27,false
11,"""Saskaņa"" sociāldemokrātiskā partija",111,false,Igors Zujevs,Male,Riga,19,false
11,"""Saskaņa"" sociāldemokrātiskā partija",112,false,Edgars Zveja,Male,Vidzeme,8,false
11,"""Saskaņa"" sociāldemokrātiskā partija",113,false,Mareks Žizņevskis,Male,Zemgale,10,false
11,"""Saskaņa"" sociāldemokrātiskā partija",114,false,Igors Žukovs,Male,Vidzeme,25,false
11,"""Saskaņa"" sociāldemokrātiskā partija",115,false,Vladimirs Žuks,Male,Riga,29,false
12,Zaļo un Zemnieku savienība,1,false,Inese Aizstrauta,Female,Vidzeme,5,false
12,Zaļo un Zemnieku savienība,2,true,Uldis Augulis,Male,Zemgale,2,true
12,Zaļo un Zemnieku savienība,3,false,Gatis Ābele,Male,Vidzeme,19,false
12,Zaļo un Zemnieku savienība,4,true,Aija Barča,Female,Kurzeme,2,true
12,Zaļo un Zemnieku savienība,5,false,Ivars Bārdiņš,Male,Riga,34,false
12,Zaļo un Zemnieku savienība,6,false,Rolands Bārenis,Male,Riga,28,false
12,Zaļo un Zemnieku savienība,7,false,Uldis Beite,Male,Riga,20,false
12,Zaļo un Zemnieku savienība,8,true,Guntis Belēvičs,Male,Riga,1,true
12,Zaļo un Zemnieku savienība,9,false,Rūta Bendere,Female,Riga,31,false
12,Zaļo un Zemnieku savienība,10,true,Raimonds Bergmanis,Male,Zemgale,4,true
12,Zaļo un Zemnieku savienība,11,true,Andris Bērziņš,Male,Zemgale,3,true
12,Zaļo un Zemnieku savienība,12,false,Gunārs Binde,Male,Riga,19,false
12,Zaļo un Zemnieku savienība,13,false,Jānis Blūzmanis,Male,Zemgale,15,false
12,Zaļo un Zemnieku savienība,14,false,Uldis Boitmanis,Male,Kurzeme,15,false
12,Zaļo un Zemnieku savienība,15,false,Gints Briežkalns,Male,Riga,24,false
12,Zaļo un Zemnieku savienība,16,true,Augusts Brigmanis,Male,Zemgale,1,true
12,Zaļo un Zemnieku savienība,17,false,Ēvalds Cauņa,Male,Latgale,6,false
12,Zaļo un Zemnieku savienība,18,false,Gunārs Ciglis,Male,Vidzeme,25,false
12,Zaļo un Zemnieku savienība,19,false,Valters Dambe,Male,Vidzeme,17,false
12,Zaļo un Zemnieku savienība,20,true,Gundars Daudze,Male,Kurzeme,3,true
12,Zaļo un Zemnieku savienība,21,false,Aivars Dronka,Male,Zemgale,9,false
12,Zaļo un Zemnieku savienība,22,true,Jānis Dūklavs,Male,Vidzeme,1,true
12,Zaļo un Zemnieku savienība,23,false,Māris Dzelzskalns,Male,Vidzeme,24,false
12,Zaļo un Zemnieku savienība,24,false,Gatis Dzērve-Tāluts,Male,Riga,30,false
12,Zaļo un Zemnieku savienība,25,false,Vugars Ecmanis,Male,Vidzeme,9,false
12,Zaļo un Zemnieku savienība,26,true,Rihards Eigims,Male,Latgale,2,true
12,Zaļo un Zemnieku savienība,27,false,Jānis Golubevs,Male,Latgale,17,false
12,Zaļo un Zemnieku savienība,28,false,Artūrs Graudiņš,Male,Riga,8,false
12,Zaļo un Zemnieku savienība,29,false,Vijārs Griķis,Male,Vidzeme,27,false
12,Zaļo un Zemnieku savienība,30,false,Ruta Grustāne,Female,Latgale,14,false
12,Zaļo un Zemnieku savienība,31,false,Inga Gudēviča,Female,Riga,12,false
12,Zaļo un Zemnieku savienība,32,false,Jānis Ieviņš,Male,Riga,13,false
12,Zaļo un Zemnieku savienība,33,false,Mārtiņš Jirgens,Male,Riga,23,false
12,Zaļo un Zemnieku savienība,34,false,Elita Kalniņa,Female,Riga,11,false
12,Zaļo un Zemnieku savienība,35,false,Guntis Kalniņš,Male,Zemgale,13,false
12,Zaļo un Zemnieku savienība,36,false,Valdis Kalnozols,Male,Riga,4,false
12,Zaļo un Zemnieku savienība,37,false,Dainis Karols,Male,Kurzeme,5,false
12,Zaļo un Zemnieku savienība,38,false,Inese Kārkliņa,Female,Vidzeme,20,false
12,Zaļo un Zemnieku savienība,39,false,Elita Keiša,Female,Zemgale,14,false
12,Zaļo un Zemnieku savienība,40,false,Katrīna Killa,Female,Riga,33,false
12,Zaļo un Zemnieku savienība,41,true,Jānis Klaužs,Male,Latgale,3,true
12,Zaļo un Zemnieku savienība,42,false,Ilze Kļava,Female,Kurzeme,9,false
12,Zaļo un Zemnieku savienība,43,false,Askolds Kļaviņš,Male,Riga,35,false
12,Zaļo un Zemnieku savienība,44,false,Valerijs Kozlovs,Male,Latgale,18,false
12,Zaļo un Zemnieku savienība,45,false,Līga Kozlovska,Female,Latgale,5,false
12,Zaļo un Zemnieku savienība,46,true,Armands Krauze,Male,Vidzeme,4,true
12,Zaļo un Zemnieku savienība,47,true,Māris Kučinskis,Male,Riga,3,true
12,Zaļo un Zemnieku savienība,48,false,Vitolds Kudurs,Male,Latgale,9,false
12,Zaļo un Zemnieku savienība,49,false,Jānis Leitis,Male,Vidzeme,16,false
12,Zaļo un Zemnieku savienība,50,true,Ingmārs Līdaka,Male,Vidzeme,2,true
12,Zaļo un Zemnieku savienība,51,false,Arnis Luhse,Male,Vidzeme,10,false
12,Zaļo un Zemnieku savienība,52,false,Agris Lungevičs,Male,Vidzeme,15,false
12,Zaļo un Zemnieku savienība,53,false,Voldemārs Lūsis,Male,Vidzeme,18,false
12,Zaļo un Zemnieku savienība,54,false,Jeļena Malahova,Female,Riga,26,false
12,Zaļo un Zemnieku savienība,55,false,Mārtiņš Martinsons,Male,Kurzeme,10,false
12,Zaļo un Zemnieku savienība,56,false,Ģirts Mazurs,Male,Riga,18,false
12,Zaļo un Zemnieku savienība,57,false,Jānis Megnis,Male,Kurzeme,14,false
12,Zaļo un Zemnieku savienība,58,false,Pāvels Melnis,Male,Latgale,10,false
12,Zaļo un Zemnieku savienība,59,true,Ainārs Mežulis,Male,Vidzeme,6,true
12,Zaļo un Zemnieku savienība,60,false,Andris Mihaļovs,Male,Vidzeme,28,false
12,Zaļo un Zemnieku savienība,61,false,Aivars Nalivaiko,Male,Vidzeme,13,false
12,Zaļo un Zemnieku savienība,62,false,Irēna Opšteine,Female,Kurzeme,8,false
12,Zaļo un Zemnieku savienība,63,false,Andrejs Panteļējevs,Male,Latgale,7,false
12,Zaļo un Zemnieku savienība,64,false,Imants Pastors,Male,Vidzeme,11,false
12,Zaļo un Zemnieku savienība,65,false,Rihards Plotka,Male,Riga,29,false
12,Zaļo un Zemnieku savienība,66,false,Uldis Plūmīte,Male,Vidzeme,23,false
12,Zaļo un Zemnieku savienība,67,false,Indriķis Putniņš,Male,Vidzeme,7,false
12,Zaļo un Zemnieku savienība,68,false,Edgars Putra,Male,Kurzeme,13,false
12,Zaļo un Zemnieku savienība,69,false,Vita Pūķe,Female,Vidzeme,22,false
12,Zaļo un Zemnieku savienība,70,false,Arvīds Raciborskis,Male,Latgale,11,false
12,Zaļo un Zemnieku savienība,71,true,Artis Rasmanis,Male,Vidzeme,8,true
12,Zaļo un Zemnieku savienība,72,false,Jānis Rāzna,Male,Riga,6,false
12,Zaļo un Zemnieku savienība,73,true,Dana Reizniece-Ozola,Female,Kurzeme,1,true
12,Zaļo un Zemnieku savienība,74,false,Kaspars Rimšs,Male,Latgale,16,false
12,Zaļo un Zemnieku savienība,75,false,Dace Rolava,Female,Riga,25,false
12,Zaļo un Zemnieku savienība,76,false,Sandra Rone,Female,Vidzeme,26,false
12,Zaļo un Zemnieku savienība,77,false,Inguna Rožkalne-Žubure,Female,Vidzeme,21,false
12,Zaļo un Zemnieku savienība,78,false,Aivars Rudzroga,Male,Kurzeme,12,false
12,Zaļo un Zemnieku savienība,79,false,Liene Rulle,Female,Zemgale,17,false
12,Zaļo un Zemnieku savienība,80,false,Mārtiņš Ruža,Male,Zemgale,10,false
12,Zaļo un Zemnieku savienība,81,false,Māris Salzirnis,Male,Riga,15,false
12,Zaļo un Zemnieku savienība,82,false,Mareks Segliņš,Male,Kurzeme,4,false
12,Zaļo un Zemnieku savienība,83,true,Kārlis Seržants,Male,Riga,2,true
12,Zaļo un Zemnieku savienība,84,true,Andris Siliņš,Male,Vidzeme,3,true
12,Zaļo un Zemnieku savienība,85,true,Valdis Skujiņš,Male,Kurzeme,16,true
12,Zaļo un Zemnieku savienība,86,false,Aldis Slavinskis,Male,Kurzeme,11,false
12,Zaļo un Zemnieku savienība,87,false,Māris Slokenbergs,Male,Riga,17,false
12,Zaļo un Zemnieku savienība,88,false,Alfons Spēks,Male,Kurzeme,6,false
12,Zaļo un Zemnieku savienība,89,false,Baiba Stabulniece,Female,Riga,16,false
12,Zaļo un Zemnieku savienība,90,false,Jānis Stakens,Male,Riga,9,false
12,Zaļo un Zemnieku savienība,91,false,Dagnija Staķe,Female,Zemgale,7,false
12,Zaļo un Zemnieku savienība,92,false,Aivars Straume,Male,Vidzeme,14,false
12,Zaļo un Zemnieku savienība,93,false,Izolde Stugle,Female,Latgale,15,false
12,Zaļo un Zemnieku savienība,94,false,Staņislavs Šķesters,Male,Latgale,8,false
12,Zaļo un Zemnieku savienība,95,false,Inga Štāle,Female,Zemgale,8,false
12,Zaļo un Zemnieku savienība,96,false,Edgars Tavars,Male,Riga,5,false
12,Zaļo un Zemnieku savienība,97,false,Andris Tēraudkalns,Male,Riga,32,false
12,Zaļo un Zemnieku savienība,98,false,Kristaps Treimanis,Male,Riga,21,false
12,Zaļo un Zemnieku savienība,99,false,Jānis Trupovnieks,Male,Latgale,4,false
12,Zaļo un Zemnieku savienība,100,false,Arvīds Ulme,Male,Riga,7,false
12,Zaļo un Zemnieku savienība,101,false,Diāna Upeniece,Female,Latgale,13,false
12,Zaļo un Zemnieku savienība,102,false,Reinis Uzulnieks,Male,Riga,10,false
12,Zaļo un Zemnieku savienība,103,false,Daina Vasiļevska,Female,Riga,22,false
12,Zaļo un Zemnieku savienība,104,false,Alīda Vāne,Female,Zemgale,16,false
12,Zaļo un Zemnieku savienība,105,false,Juris Vectirāns,Male,Zemgale,5,false
12,Zaļo un Zemnieku savienība,106,false,Vilnis Veinbergs,Male,Zemgale,6,false
12,Zaļo un Zemnieku savienība,107,true,Raimonds Vējonis,Male,Latgale,1,true
12,Zaļo un Zemnieku savienība,108,false,Antija Vēvere,Female,Latgale,12,false
12,Zaļo un Zemnieku savienība,109,false,Ingrīda Vilkārse,Female,Vidzeme,29,false
12,Zaļo un Zemnieku savienība,110,false,Ilona Virza-Zariņa,Female,Zemgale,11,false
12,Zaļo un Zemnieku savienība,111,false,Renārs Vītols,Male,Riga,27,false
12,Zaļo un Zemnieku savienība,112,true,Jānis Vucāns,Male,Kurzeme,7,true
12,Zaļo un Zemnieku savienība,113,false,Ēriks Zaporožecs,Male,Zemgale,12,false
12,Zaļo un Zemnieku savienība,114,false,Didzis Zemmers,Male,Vidzeme,12,false
12,Zaļo un Zemnieku savienība,115,false,Jānis Zīvers,Male,Riga,14,false
13,No sirds Latvijai,1,false,Ivars Amoliņš,Male,Zemgale,9,false
13,No sirds Latvijai,2,false,Jautrīte Ašurova,Female,Vidzeme,13,false
13,No sirds Latvijai,3,true,Ringolds Balodis,Male,Kurzeme,1,true
13,No sirds Latvijai,4,false,Sandra Bāliņa,Female,Riga,14,false
13,No sirds Latvijai,5,false,Sandis Bārdiņš,Male,Kurzeme,11,false
13,No sirds Latvijai,6,false,Valters Bolēvics,Male,Riga,6,false
13,No sirds Latvijai,7,false,Tamāra Brice,Female,Riga,25,false
13,No sirds Latvijai,8,false,Liene Cipule,Female,Vidzeme,3,false
13,No sirds Latvijai,9,false,Jānis Dārziņš,Male,Latgale,8,false
13,No sirds Latvijai,10,false,Guntars Dārznieks,Male,Vidzeme,6,false
13,No sirds Latvijai,11,false,Vera Doreiko-Sinkeviča,Female,Latgale,12,false
13,No sirds Latvijai,12,false,Guntars Driņķis,Male,Vidzeme,9,false
13,No sirds Latvijai,13,false,Anžela Dubovska,Female,Latgale,6,false
13,No sirds Latvijai,14,false,Marita Eisaka,Female,Riga,22,false
13,No sirds Latvijai,15,false,Ivars Falks,Male,Zemgale,4,false
13,No sirds Latvijai,16,false,Rihards Fridbergs,Male,Riga,33,false
13,No sirds Latvijai,17,false,Jānis Garbovskis,Male,Vidzeme,7,false
13,No sirds Latvijai,18,false,Skaidrīte Grigale,Female,Latgale,4,false
13,No sirds Latvijai,19,false,Jānis Grigalis,Male,Riga,21,false
13,No sirds Latvijai,20,false,Eduards Grubevičs,Male,Latgale,13,false
13,No sirds Latvijai,21,false,Juris Jaunzems,Male,Kurzeme,8,false
13,No sirds Latvijai,22,false,Andrejs Jirgensons,Male,Riga,23,false
13,No sirds Latvijai,23,false,Māris Jurušs,Male,Vidzeme,8,false
13,No sirds Latvijai,24,false,Juris Kajaks,Male,Vidzeme,17,false
13,No sirds Latvijai,25,false,Daiga Kalniņa,Female,Kurzeme,2,false
13,No sirds Latvijai,26,false,Inguna Kalniņa,Female,Riga,11,false
13,No sirds Latvijai,27,false,Leonīds Kaļiņins,Male,Latgale,16,false
13,No sirds Latvijai,28,false,Dace Kaminska,Female,Zemgale,12,false
13,No sirds Latvijai,29,false,Andrejs Kitovs,Male,Latgale,14,false
13,No sirds Latvijai,30,false,Pēteris Kolāts,Male,Kurzeme,7,false
13,No sirds Latvijai,31,false,Ineta Kona,Female,Vidzeme,21,false
13,No sirds Latvijai,32,false,Gints Kragliks,Male,Vidzeme,18,false
13,No sirds Latvijai,33,false,Andrejs Krasņikovs,Male,Riga,8,false
13,No sirds Latvijai,34,false,Ivars Krusts,Male,Zemgale,13,false
13,No sirds Latvijai,35,false,Jānis Kurpnieks,Male,Zemgale,8,false
13,No sirds Latvijai,36,false,Nelli Kutukova,Female,Riga,30,false
13,No sirds Latvijai,37,true,Gunārs Kūtris,Male,Vidzeme,1,true
13,No sirds Latvijai,38,false,Inese Lagzdiņa,Female,Kurzeme,13,false
13,No sirds Latvijai,39,false,Margarita Laicāne,Female,Vidzeme,25,false
13,No sirds Latvijai,40,false,Inna Laizāne,Female,Riga,7,false
13,No sirds Latvijai,41,false,Tālis Laizāns,Male,Riga,9,false
13,No sirds Latvijai,42,false,Valdis Lauskis,Male,Riga,5,false
13,No sirds Latvijai,43,false,Silva Lazda-Poikāne,Female,Riga,32,false
13,No sirds Latvijai,44,false,Valentīna Lazovska,Female,Latgale,9,false
13,No sirds Latvijai,45,false,Viktors Lelis,Male,Zemgale,6,false
13,No sirds Latvijai,46,false,Jānis Liberts,Male,Riga,17,false
13,No sirds Latvijai,47,false,Marks Lomonosovs,Male,Vidzeme,20,false
13,No sirds Latvijai,48,false,Oskars Lūsis,Male,Vidzeme,10,false
13,No sirds Latvijai,49,false,Romualds Maculevičs,Male,Latgale,10,false
13,No sirds Latvijai,50,false,Natālija Magazeina,Female,Kurzeme,5,false
13,No sirds Latvijai,51,false,Daina Medne,Female,Riga,10,false
13,No sirds Latvijai,52,true,Aivars Meija,Male,Zemgale,1,true
13,No sirds Latvijai,53,false,Agris Meirēns,Male,Zemgale,14,false
13,No sirds Latvijai,54,true,Romāns Mežeckis,Male,Riga,3,true
13,No sirds Latvijai,55,false,Klāvs Miezis,Male,Vidzeme,24,false
13,No sirds Latvijai,56,false,Māris Nagla,Male,Kurzeme,4,false
13,No sirds Latvijai,57,false,Jānis Neimanis,Male,Kurzeme,6,false
13,No sirds Latvijai,58,false,Raimonds Nipers,Male,Latgale,5,false
13,No sirds Latvijai,59,false,Diāna Novicka,Female,Zemgale,2,false
13,No sirds Latvijai,60,false,Dace Nulle,Female,Riga,4,false
13,No sirds Latvijai,61,false,Iveta Ozoliņa,Female,Vidzeme,11,false
13,No sirds Latvijai,62,false,Sergejs Parvatkins,Male,Riga,13,false
13,No sirds Latvijai,63,false,Jekaterīna Pavlova,Female,Riga,18,false
13,No sirds Latvijai,64,false,Inguna Pelše,Female,Vidzeme,26,false
13,No sirds Latvijai,65,false,Anita Petrova,Female,Latgale,2,false
13,No sirds Latvijai,66,false,Edmunds Pētersons,Male,Zemgale,5,false
13,No sirds Latvijai,67,false,Inese Pivare,Female,Vidzeme,27,false
13,No sirds Latvijai,68,true,Arvīds Platpers,Male,Vidzeme,4,true
13,No sirds Latvijai,69,false,Andris Priekulis,Male,Riga,2,false
13,No sirds Latvijai,70,false,Juris Razživins,Male,Zemgale,10,false
13,No sirds Latvijai,71,false,Baiba Reitere,Female,Riga,28,false
13,No sirds Latvijai,72,false,Guntis Rolis,Male,Kurzeme,3,false
13,No sirds Latvijai,73,false,Anatolijs Romaņuks,Male,Latgale,7,false
13,No sirds Latvijai,74,false,Valters Rotkājs,Male,Vidzeme,15,false
13,No sirds Latvijai,75,false,Roksana Rudeviča,Female,Riga,24,false
13,No sirds Latvijai,76,false,Vladimirs Rusanovs,Male,Riga,26,false
13,No sirds Latvijai,77,false,Aivars Saulītis,Male,Zemgale,7,false
13,No sirds Latvijai,78,false,Silvija Saviča,Female,Vidzeme,23,false
13,No sirds Latvijai,79,false,Tahirs Sīmanis,Male,Vidzeme,22,false
13,No sirds Latvijai,80,false,Indulis Skudra,Male,Zemgale,11,false
13,No sirds Latvijai,81,false,Mārtiņš Smilga,Male,Riga,19,false
13,No sirds Latvijai,82,false,Heino Spulģis,Male,Riga,15,false
13,No sirds Latvijai,83,false,Ineta Stabulniece,Female,Vidzeme,2,false
13,No sirds Latvijai,84,false,Inese Straume,Female,Vidzeme,14,false
13,No sirds Latvijai,85,true,Inguna Sudraba,Female,Riga,1,true
13,No sirds Latvijai,86,false,Valentīna Šabuņeviča,Female,Latgale,3,false
13,No sirds Latvijai,87,true,Silvija Šimfa,Female,Latgale,1,true
13,No sirds Latvijai,88,false,Natālija Tautkusa,Female,Latgale,11,false
13,No sirds Latvijai,89,false,Igors Tračums,Male,Vidzeme,19,false
13,No sirds Latvijai,90,false,Ēriks Treļs,Male,Riga,12,false
13,No sirds Latvijai,91,false,Aleksejs Trigubjuks,Male,Riga,31,false
13,No sirds Latvijai,92,false,Normunds Tukišs,Male,Vidzeme,12,false
13,No sirds Latvijai,93,false,Iveta Tumaščika,Female,Kurzeme,9,false
13,No sirds Latvijai,94,false,Ilgvars Ugars,Male,Latgale,15,false
13,No sirds Latvijai,95,false,Liāna Ulmane,Female,Zemgale,15,false
13,No sirds Latvijai,96,false,Inese Vārslavāne,Female,Zemgale,3,false
13,No sirds Latvijai,97,false,Jānis Veips,Male,Kurzeme,12,false
13,No sirds Latvijai,98,false,Daina Verveiko,Female,Riga,16,false
13,No sirds Latvijai,99,false,Modra Vilkauša,Female,Vidzeme,16,false
13,No sirds Latvijai,100,false,Guntars Viziņš,Male,Vidzeme,5,false
13,No sirds Latvijai,101,false,Jānis Zalcmanis,Male,Riga,29,false
13,No sirds Latvijai,102,false,Daiga Zipeva-Biumane,Female,Kurzeme,10,false
13,No sirds Latvijai,103,false,Vladimirs Zvonarevs,Male,Riga,20,false
13,No sirds Latvijai,104,false,Artūrs Žalostibs,Male,Riga,27,false
13,No sirds Latvijai,105,false,Iveta Žvagiņa,Female,Zemgale,16,false
